SPHERICA !   Z   N     B [MeV]     dB[MeV]    R0 [fm]   sigma [fm]  Rch [fm]   Rp [fm]
            70  104 -1406.22627    0.00244    0.35000   1
            70  106 -1418.91345    0.00264    0.35000   1
            70  108 -1431.26039    0.01032    0.32000   1
            72   88 -1280.62524    0.01152    0.35000   1
            72   90 -1300.00369    0.00956    0.35000   1
            72   92 -1318.79482    0.02034    0.35000   1
            72   94 -1336.97491    0.02789    0.35000   1
            72   96 -1354.61911    0.02789    0.35000   1
            72   98 -1371.65495    0.02788    0.35000   1
            72  100 -1387.94738    0.02442    0.35000   1
            72  102 -1403.53303    0.00278    0.35000   1
            72  104 -1418.40662    0.00229    0.30000   1
            72  106 -1432.41596    0.00214    0.35000   1
            72  108 -1445.90278    0.00216    0.35000   1
            72  110 -1458.31546    0.00637    0.35000   1
            74   90 -1303.61571    0.01181    0.35000   1
            74   92 -1323.41644    0.01046    0.35000   1
            74   94 -1342.55744    0.01630    0.35000   1
            74   96 -1361.10309    0.01513    0.35000   1
            74   98 -1379.04965    0.02786    0.35000   1
            74  100 -1396.32210    0.02801    0.35000   1
            74  102 -1412.87927    0.02798    0.35000   1
            74  104 -1428.79638    0.01531    0.35000   1
            74  106 -1444.16739    0.00396    0.35000   1
            74  108 -1458.91307    0.00091    0.35000   1
            74  110 -1472.51556    0.00092    0.35000   1
            74  112 -1485.46046    0.00167    0.35000   1
            74  114 -1497.76058    0.00338    0.35000   1
            74  116 -1509.53254    0.16492    0.35000   1
            76   92 -1326.06544    0.01210    0.35000   1
            76   94 -1346.14517    0.01088    0.35000   1
            76   96 -1365.59807    0.01462    0.35000   1
            76   98 -1384.49897    0.01114    0.35000   1
            76  100 -1402.74321    0.02798    0.35000   1
            76  102 -1420.33418    0.01638    0.35000   1
            76  104 -1437.28946    0.02034    0.35000   1
            76  106 -1453.68238    0.02166    0.35000   1
            76  108 -1469.47195    0.00129    0.35000   1
            76  110 -1484.35808    0.00130    0.35000   1
            76  112 -1498.63756    0.00150    0.35000   1
            76  114 -1512.35012    0.00152    0.35000   1
            78   98 -1387.97979    0.01443    0.35000   1
            78  100 -1407.19257    0.01086    0.35000   1
            78  102 -1425.77316    0.01098    0.35000   1
            78  104 -1443.64914    0.01565    0.35000   1
            78  106 -1460.95459    0.01822    0.35000   1
            78  108 -1477.62966    0.02176    0.35000   1
            80  102 -1429.46162    0.00965    0.42682   1
            88  138 -1730.96591    0.00226    0.26738   1
            88  140 -1741.83584    0.00251    0.28587   1
            88  142 -1752.40246    0.01219    0.30148   1
            90  136 -1729.83809    0.00475    0.28285   1
            90  138 -1742.40562    0.00228    0.30560   1
            90  140 -1754.45645    0.00184    0.32075   1
            90  142 -1766.01478    0.00209    0.33337   1
            90  144 -1776.99141    0.00351    0.34352   1
            90  146 -1787.26475    0.23600    0.34980   0
            92  134 -1724.10556    0.01311    0.27440   1
            92  136 -1738.35228    0.01505    0.31225   1
            92  138 -1752.10483    0.00483    0.33329   1
            92  140 -1765.25149    0.00232    0.34715   1
            92  142 -1777.85822    0.00187    0.30000   1
            92  144 -1789.70112    0.00189    0.30000   1
            92  146 -1800.98110    0.00190    0.37049   1
            92  148 -1811.71758    0.00504    0.36876   1
            94  136 -1745.18385    0.01518    0.32796   1
            94  138 -1759.89465    0.01810    0.34664   1
            94  140 -1774.05327    0.00702    0.36027   1
            94  142 -1787.64270    0.00212    0.37183   1
            94  144 -1800.52348    0.00190    0.38030   1
            94  146 -1812.70387    0.00192    0.38394   1
            94  148 -1824.25491    0.00194    0.38215   1
            94  150 -1835.31058    0.00512    0.37683   1
            96  140 -1781.01680    0.23600    0.36935   0
            96  142 -1795.68911    0.03665    0.38077   1
            96  144 -1809.50224    0.00240    0.38934   1
            96  146 -1822.56507    0.00194    0.39340   1
            96  148 -1835.05913    0.00171    0.30000   1
            96  150 -1847.03719    0.00197    0.28000   1
            96  152 -1858.40608    0.00496    0.28000   1
            98  142 -1801.57723    0.24000    0.28000   0
            98  144 -1816.42832    0.03678    0.39702   1
            98  146 -1830.42944    0.00293    0.28000   1
            98  148 -1843.95952    0.00221    0.28000   1
            98  150 -1856.95416    0.00521    0.28000   1
            98  152 -1869.16473    0.00200    0.28000   1
            98  154 -1880.44518    0.00504    0.28000   1
            98  156 -1891.28115    0.01219    0.28000   1
           100  144 -1821.32853    0.24400    0.28000   0
           100  146 -1836.30537    0.03862    0.28000   1
           100  148 -1850.68221    0.01166    0.28000   1
           100  150 -1864.65753    0.01200    0.28000   1
           100  152 -1878.05634    0.00580    0.30000   1
           100  154 -1890.11218    0.00279    0.27000   1
           100  156 -1901.67298    0.00717    0.27000   1
           100  158 -1912.98053    0.25800    0.27000   0
           102  148 -1855.59468    0.25000    0.27000   0
           102  150 -1870.38620    0.01310    0.28000   1
           102  152 -1884.68553    0.01753    0.28000   1
           102  154 -1897.72867    0.00794    0.28000   1
           102  156 -1910.10068    0.25800    0.27000   0
           102  158 -1922.31468    0.26000    0.27000   0
           102  160 -1933.96468    0.52400    0.27000   0
           104  152 -1889.70921    0.02406    0.39725   1
           104  154 -1903.60768    0.25800    0.27000   0
           104  156 -1917.07168    0.26000    0.27000   0
           104  158 -1929.99168    0.26200    0.27000   0
           104  160 -1942.35568    0.52800    0.27000   0
           104  162 -1954.68368    0.53200    0.27000   0
           106  154 -1908.03775    0.03874    0.27000   1
           106  156 -1922.34951    0.26200    0.27000   0
           106  158 -1936.23951    0.26400    0.27000   0
           106  160 -1949.31951    0.26600    0.27000   0
           106  162 -1962.10751    0.53600    0.27000   0
           106  164 -1974.05751    0.54000    0.27000   0
           108  156 -1925.69700    0.04380    0.27000   1
           108  158 -1940.23016    0.26600    0.27000   0
           108  160 -1954.55816    0.53600    0.27000   0
           108  162 -1968.34216    0.27000    0.27000   0
           108  164 -1980.21016    0.54400    0.27000   0
           108  166 -1992.58616    0.54800    0.27000   0
DELTA3_N !   Z   N      Delta3       Error  Meas.
            186
            50   69    1.312256    0.002856   1
            50   70    1.468933    0.002520   1
            50   71    1.321533    0.002541   1
            50   72    1.433655    0.002684   1
            50   73    1.270813    0.002706   1
            50   74    1.377197    0.001364   1
            50   75    1.230042    0.001500   1
            66   90    1.236011    0.015817   1
            66   91    1.043146    0.011608   1
            66   92    1.111383    0.008124   1
            66   93    0.871543    0.005721   1
            66   94    1.060700    0.005200   1
            66   95    0.871266    0.005152   1
            66   96    0.963021    0.005184   1
            66   97    0.693528    0.005134   1
            66   98    0.970962    0.005001   1
            66   99    0.663721    0.004950   1
            66  100    0.812905    0.033871   1
            66  101    0.640595    0.131504   1
            66  102    0.794315    0.320413   1
            66  103    0.489430    0.455623   0
            66  104    0.798569    0.491326   0
            66  105    0.667000    0.599000   0
            66  106    0.878000    0.774500   0
            68   90    1.310176    0.041399   1
            68   91    1.113687    0.029173   1
            68   92    1.170212    0.031296   1
            68   93    0.991497    0.023279   1
            68   94    1.151089    0.010679   1
            68   95    0.972069    0.008475   1
            68   96    1.098414    0.007291   1
            68   97    0.912298    0.005938   1
            68   98    1.019105    0.005310   1
            68   99    0.667499    0.005010   1
            68  100    0.884072    0.005040   1
            68  101    0.626958    0.005155   1
            68  102    0.787811    0.005356   1
            68  103    0.577123    0.006418   1
            68  104    0.795093    0.092512   0
            68  105    0.544184    0.349322   0
            68  106    0.797500    0.609500   0
            68  107    0.597000    0.700000   0
            68  108    0.720000    0.792500   0
            70   90    1.326147    0.033592   1
            70   91    1.156470    0.032198   1
            70   92    1.257375    0.031995   1
            70   93    1.122843    0.032029   1
            70   94    1.226862    0.038001   1
            70   95    1.018287    0.040071   1
            70   96    1.147836    0.024580   1
            70   97    0.987519    0.011010   1
            70   98    1.092449    0.008903   1
            70   99    0.801494    0.007768   1
            70  100    0.927748    0.005774   1
            70  101    0.702494    0.004788   1
            70  102    0.826099    0.004816   1
            70  103    0.548626    0.004844   1
            70  104    0.821005    0.004872   1
            70  105    0.521062    0.004988   1
            70  106    0.649099    0.005192   1
            70  107    0.607020    0.009137   1
            70  108    0.967020    0.190652   0
            70  109    0.599273    0.543162   0
            70  110    0.825500    0.720000   0
            72   90    1.370594    0.034765   1
            72   91    1.211121    0.042820   1
            72   92    1.360707    0.048215   1
            72   93    1.204780    0.051997   1
            72   94    1.307404    0.055775   1
            72   95    1.142078    0.055777   1
            72   96    1.268299    0.055775   1
            72   97    1.090345    0.055769   1
            72   98    1.179695    0.056272   1
            72   99    0.897333    0.055051   1
            72  100    0.981974    0.052886   1
            72  101    0.713233    0.041630   1
            72  102    0.898721    0.018197   1
            72  103    0.728173    0.005336   1
            72  104    0.890780    0.004750   1
            72  105    0.621263    0.004336   1
            72  106    0.763501    0.004272   1
            72  107    0.644483    0.004296   1
            72  108    0.846532    0.004320   1
            72  109    0.511504    0.006437   1
            72  110    0.709429    0.022462   1
            72  111    0.493735    0.053069   1
            72  112    0.695571    0.147250   0
            72  113    0.609344    0.390872   0
            72  114    0.758000    0.651500   0
            72  115    0.734000    0.842000   0
            90  136    0.861069    0.008582   1
            90  137    0.821505    0.006010   1
            90  138    0.924103    0.004903   1
            90  139    0.768352    0.004808   1
            90  140    0.837797    0.004138   1
            90  141    0.660994    0.003812   1
            90  142    0.826877    0.004060   1
            90  143    0.701911    0.004896   1
            90  144    0.880002    0.029586   1
            90  145    0.706443    0.169810   0
            90  146    0.792555    0.498027   0
            90  147    0.700000    0.711000   0
            92  136    0.891580    0.026424   1
            92  137    0.790906    0.015893   1
            92  138    0.894230    0.009308   1
            92  139    0.694606    0.006578   1
            92  140    0.752914    0.005220   1
            92  141    0.541259    0.004892   1
            92  142    0.773575    0.004210   1
            92  143    0.623977    0.003760   1
            92  144    0.709860    0.003776   1
            92  145    0.514288    0.003792   1
            92  146    0.673860    0.003808   1
            92  147    0.561677    0.005384   1
            92  148    0.727979    0.126496   0
            92  149    0.685520    0.364520   0
            94  136    0.908780    0.053995   1
            94  137    0.635736    0.042972   1
            94  138    0.803041    0.056427   1
            94  139    0.694259    0.062886   1
            94  140    0.768226    0.042524   1
            94  141    0.557598    0.025252   1
            94  142    0.735778    0.013530   1
            94  143    0.559636    0.004147   1
            94  144    0.676976    0.003927   1
            94  145    0.444117    0.003824   1
            94  146    0.646420    0.003840   1
            94  147    0.534049    0.003856   1
            94  148    0.637640    0.004479   1
            94  149    0.493543    0.006689   1
            94  150    0.625302    0.013931   1
            94  151    0.505728    0.024643   1
            94  152    0.686288    0.145979   0
            96  138    0.860121    0.171634   0
            96  139    0.549677    0.362126   0
            96  140    0.709000    0.472000   0
            96  141    0.734157    0.373326   0
            96  142    0.882814    0.155152   0
            96  143    0.601877    0.019526   0
            96  144    0.707599    0.003484   0
            96  145    0.438176    0.004337   1
            96  146    0.638396    0.004114   1
            96  147    0.554231    0.004009   1
            96  148    0.640464    0.003781   1
            96  149    0.468693    0.003798   1
            96  150    0.650947    0.005171   1
            96  151    0.528623    0.007910   1
            96  152    0.749956    0.009673   1
            96  153    0.559696    0.013085   1
            96  154    0.709914    0.025160   1
            96  155    0.679776    0.154466   0
            98  140    0.831500    0.832500   0
            98  141    0.598000    0.597000   0
            98  142    0.720000    0.480000   0
            98  143    0.638542    0.379392   0
            98  144    0.800084    0.278784   0
            98  145    0.536646    0.262856   0
            98  146    0.686725    0.125898   0
            98  147    0.601284    0.005511   1
            98  148    0.669912    0.007759   1
            98  149    0.470818    0.011862   1
            98  150    0.691349    0.010404   1
            98  151    0.519847    0.005845   1
            98  152    0.758315    0.005379   1
            98  153    0.531722    0.008038   1
            98  154    0.683826    0.010335   1
            98  155    0.613687    0.014688   1
            98  156    0.722790    0.142728   0
            98  157    0.657956    0.389096   0
           100  143    0.609000    0.607000   0
           100  144    0.853500    0.488000   0
           100  145    0.755418    0.386311   0
           100  146    0.778836    0.284622   0
           100  147    0.502258    0.272139   0
           100  148    0.723680    0.135156   0
           100  149    0.744340    0.011828   0
           100  150    0.786805    0.016141   0
           100  151    0.541016    0.017181   1
           100  152    0.850559    0.011835   1
           100  153    0.488613    0.008090   1
           100  154    0.670112    0.007114   1
           100  155    0.604096    0.009826   1
           100  156    0.708287    0.012803   1
           100  157    0.685852    0.139009   0
           100  158    0.885314    0.390713   0
           100  159    0.899000    0.648000   0
DELTA3_P !   N   Z      Delta3       Error  Meas.
            152
            90   56    1.547525    0.101742   1
            90   57    0.846937    0.098930   1
            90   58    1.438443    0.094536   1
            90   59    0.983616    0.098400   1
            90   60    1.463936    0.046842   1
            90   61    0.833878    0.008076   1
            90   62    1.384523    0.006299   1
            90   63    0.867323    0.004896   1
            90   64    1.399328    0.009733   1
            90   65    0.867022    0.016598   1
            90   66    1.488387    0.024843   1
            90   67    1.087846    0.040408   1
            90   68    1.604275    0.051518   1
            90   69    1.166224    0.048864   1
            90   70    1.603471    0.044479   1
            90   71    1.108959    0.041033   1
            90   72    1.621532    0.042636   1
            90   73    1.162271    0.048825   1
            90   74    1.634994    0.044739   1
            90   75    1.179199    0.027720   1
            90   76    1.570679    0.018260   1
            90   77    1.158875    0.018871   1
            94   56    1.545614    0.751000   0
            94   57    0.550885    0.754000   0
            94   58    1.165221    0.430367   0
            94   59    0.796868    0.236714   0
            94   60    1.390670    0.180862   1
            94   61    0.557600    0.091808   1
            94   62    1.150088    0.027220   1
            94   63    0.565913    0.011360   1
            94   64    1.193627    0.006469   1
            94   65    0.648296    0.005088   1
            94   66    1.307286    0.005442   1
            94   67    0.807411    0.006201   1
            94   68    1.373835    0.008027   1
            94   69    0.947508    0.015768   1
            94   70    1.434169    0.032370   1
            94   71    0.998500    0.048545   1
            94   72    1.462478    0.055115   1
            94   73    1.023384    0.049981   1
            94   74    1.521906    0.044268   1
            98   58    1.454616    1.247000   0
            98   59    0.965883    1.020000   0
            98   60    1.560118    0.789000   0
            98   61    0.569882    0.476000   0
            98   62    1.110119    0.400500   0
            98   63    0.576117    0.404268   0
            98   64    1.089316    0.167900   0
            98   65    0.528730    0.008225   1
            98   66    1.220352    0.006061   1
            98   67    0.547715    0.004950   1
            98   68    1.205275    0.005064   1
            98   69    0.704661    0.006101   1
            98   70    1.261905    0.008323   1
            98   71    0.836722    0.021363   1
            98   72    1.355072    0.044436   1
            98   73    0.955037    0.055745   1
            98   74    1.460228    0.055814   1
           102   62    1.294119    1.557500   0
           102   63    0.673880    1.402000   0
           102   64    1.151121    1.161000   0
           102   65    0.639171    0.735972   0
           102   66    1.258002    0.316999   0
           102   67    0.536252    0.091443   1
           102   68    1.105483    0.014058   1
           102   69    0.471835    0.005129   1
           102   70    1.209795    0.004902   1
           102   71    0.667558    0.005018   1
           102   72    1.199502    0.017995   1
           102   73    0.835269    0.043384   1
           102   74    1.302755    0.055967   1
           106   66    1.536122    0.944500   0
           106   67    0.785877    0.692000   0
           106   68    1.231061    0.546025   0
           106   69    0.394551    0.225370   0
           106   70    1.141859    0.028727   1
           106   71    0.579946    0.004512   1
           106   72    1.066655    0.004272   1
           106   73    0.677826    0.005196   1
           106   74    1.205591    0.011279   1
           140   87    0.764086    0.327361   0
           140   88    1.262631    0.069164   1
           140   89    0.850493    0.035379   1
           140   90    1.225721    0.019598   1
           140   91    0.688164    0.004390   1
           140   92    1.077069    0.028989   1
           140   93    0.469344    0.055697   1
           140   94    0.956174    0.150033   0
           140   95    0.523878    0.356510   0
           140   96    0.963141    0.472000   0
           140   97    0.571858    0.593000   0
           142   87    0.861930    0.271422   0
           142   88    1.349118    0.080865   1
           142   89    0.934167    0.107162   1
           142   90    1.255505    0.053148   1
           142   91    0.692402    0.004077   1
           142   92    1.120897    0.003861   1
           142   93    0.519916    0.003878   1
           142   94    0.930851    0.003064   0
           142   95    0.472750    0.019388   0
           142   96    1.017455    0.156152   0
           142   97    0.483015    0.377326   0
           142   98    0.981142    0.480000   0
           142   99    0.579857    0.603000   0
           144   88    1.275636    0.579500   0
           144   89    0.913196    0.350755   0
           144   90    1.344074    0.145038   0
           144   91    0.800021    0.052754   1
           144   92    1.155614    0.027864   1
           144   93    0.567539    0.003792   1
           144   94    0.968146    0.004047   1
           144   95    0.446946    0.004542   1
           144   96    0.978702    0.124095   0
           144   97    0.484120    0.260592   0
           144   98    1.060226    0.278784   0
           144   99    0.623399    0.383392   0
           144  100    1.120643    0.488000   0
           146   89    0.822863    0.822000   0
           146   90    1.192751    0.521007   0
           146   91    0.745368    0.218966   0
           146   92    1.168272    0.052986   1
           146   93    0.594382    0.004063   1
           146   94    0.997465    0.003959   1
           146   95    0.469764    0.003856   1
           146   96    1.008497    0.005330   1
           146   97    0.548814    0.007292   1
           146   98    1.086708    0.127858   0
           146   99    0.630379    0.265775   0
           146  100    1.044979    0.284622   0
           146  101    0.492274    0.390311   0
           148   91    0.688382    0.360520   0
           148   92    1.116487    0.159967   0
           148   93    0.544839    0.074342   1
           148   94    1.000597    0.038456   1
           148   95    0.589801    0.004009   1
           148   96    1.042104    0.003904   1
           148   97    0.542491    0.004166   1
           148   98    1.117592    0.003316   0
           148   99    0.603842    0.006935   0
           148  100    1.112323    0.136156   0
           148  101    0.715696    0.379828   0
           148  102    1.146645    0.500000   0
           150   93    0.824535    0.123562   0
